#AGGR_TYPE_CD,S_MTCU,OCCPTN_GRP_CD,OCCPTN_SGRP_CD,COLL_RGN_CD,COLL_CD,NAICS_CODE_RANK,NAICS_CODE_PERCENTAGE,NAICS_CODE,NAICS_DESCRIPTION_ENGLISH,NAICS_DESCRIPTION_FRENCH
Cl,-1,T,T15,-1,-1,5,1,484,Truck transportation,Transport par camion
Cl,-1,T,T15,-1,-1,5,1,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Cl,-1,T,T15,-1,-1,5,1,721,Accommodation services,Services d'hébergement
Cl,-1,T,T15,-1,-1,5,1,911,Federal government public administration,Administration publique fédérale
Cl,-1,T,T16,-1,-1,1,22,333,Machinery manufacturing,Fabrication de machines
Cl,-1,T,T16,-1,-1,2,18,332,Fabricated metal product manufacturing,Fabrication de produits métalliques
Cl,-1,T,T16,-1,-1,3,17,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Cl,-1,T,T16,-1,-1,4,4,238,Specialty trade contractors,Entrepreneurs spécialisés
Cl,-1,T,T16,-1,-1,5,4,811,Repair and maintenance,Réparation et entretien
Cl,-1,T,T17,-1,-1,1,33,483,Water transportation,Transport par eau
Cl,-1,T,T17,-1,-1,2,24,561,Administrative and support services,Services administratifs et services de soutien
Cl,-1,T,T17,-1,-1,3,13,238,Specialty trade contractors,Entrepreneurs spécialisés
Cl,-1,T,T17,-1,-1,4,7,488,Support activities for transportation,Activités de soutien au transport
Cl,-1,T,T17,-1,-1,5,5,336,Transportation equipment manufacturing,Fabrication de matériel de transport
Cl,-1,T,T18,-1,-1,1,41,212,Mining and quarrying (except oil and gas),Extraction minière et exploitation en carrière (sauf l'extraction de pétrole et de gaz)
Cl,-1,T,T18,-1,-1,2,34,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Cl,-1,T,T18,-1,-1,3,11,213,"Support activities for mining, and oil and gas extraction","Activités de soutien à l'extraction minière, pétrolière et gazière"
Cl,-1,T,T18,-1,-1,4,3,238,Specialty trade contractors,Entrepreneurs spécialisés
Cl,-1,T,T18,-1,-1,5,2,237,Heavy and civil engineering construction,Travaux de génie civil
Cl,-1,T,T19,-1,-1,1,21,561,Administrative and support services,Services administratifs et services de soutien
Cl,-1,T,T19,-1,-1,2,18,238,Specialty trade contractors,Entrepreneurs spécialisés
Cl,-1,T,T19,-1,-1,3,7,913,"Local, municipal and regional public administration","Administrations publiques locales, municipales et régionales"
Cl,-1,T,T19,-1,-1,4,7,485,Transit and ground passenger transportation,Transport en commun et transport terrestre de voyageurs
Cl,-1,T,T19,-1,-1,5,6,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,N,BORE,5,9,622,Hospitals,Hôpitaux
Co,-1,-1,-1,SE,ALGO,1,16,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SE,ALGO,2,7,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,SE,ALGO,3,6,911,Federal government public administration,Administration publique fédérale
Co,-1,-1,-1,SE,ALGO,4,6,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SE,ALGO,5,6,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,CAMB,2,8,622,Hospitals,Hôpitaux
Co,-1,-1,-1,N,BORE,1,21,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,BORE,2,11,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,N,BORE,3,11,611,Educational services,Services d'enseignement
Co,-1,-1,-1,N,BORE,4,9,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,CAMB,1,9,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,CAMB,3,8,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,N,CAMB,4,8,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,N,CAMB,5,7,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,N,CANA,4,7,622,Hospitals,Hôpitaux
Co,-1,-1,-1,N,CANA,1,11,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,CANA,2,11,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,CANA,3,7,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,N,CANA,5,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,GTA,CENT,1,14,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,GTA,CENT,2,6,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,GTA,CENT,3,6,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,GTA,CENT,4,6,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,CENT,5,6,622,Hospitals,Hôpitaux
Co,-1,-1,-1,N,CONF,3,9,622,Hospitals,Hôpitaux
Co,-1,-1,-1,N,CONF,1,13,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,CONF,2,10,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,CONF,4,8,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,N,CONF,5,7,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,CE,CONS,1,14,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,CE,CONS,2,7,624,Social assistance,Assistance sociale
Co,-1,-1,-1,CE,CONS,3,7,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,CE,CONS,4,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,CE,CONS,5,6,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,GTA,DURH,2,12,622,Hospitals,Hôpitaux
Co,-1,-1,-1,GTA,DURH,1,15,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,GTA,DURH,3,10,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,GTA,DURH,4,7,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,DURH,5,6,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,SW,FANS,1,13,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SW,FANS,2,9,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SW,FANS,3,7,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,SW,FANS,4,6,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,SW,FANS,5,5,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,CE,GEOR,5,6,622,Hospitals,Hôpitaux
Co,-1,-1,-1,CE,GEOR,1,12,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,CE,GEOR,2,12,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,CE,GEOR,3,10,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,CE,GEOR,4,7,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,GRBR,1,13,722,Food services and drinking places,Services de restauration et débits de boissons
Co,-1,-1,-1,GTA,GRBR,2,10,622,Hospitals,Hôpitaux
Co,-1,-1,-1,GTA,GRBR,3,9,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,GRBR,4,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,GTA,GRBR,5,8,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,GTA,HUMB,1,19,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,GTA,HUMB,2,6,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,GTA,HUMB,3,5,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,HUMB,4,4,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,GTA,HUMB,5,4,722,Food services and drinking places,Services de restauration et débits de boissons
Co,-1,-1,-1,SE,LACI,1,10,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SE,LACI,2,9,611,Educational services,Services d'enseignement
Co,-1,-1,-1,SE,LACI,2,9,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SE,LACI,4,8,911,Federal government public administration,Administration publique fédérale
Co,-1,-1,-1,SE,LACI,5,7,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,CE,MOHA,3,7,622,Hospitals,Hôpitaux
Co,-1,-1,-1,SW,LAMB,1,11,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SW,LAMB,2,11,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,SW,LAMB,3,9,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,SW,LAMB,4,8,324,Petroleum and coal product manufacturing,Fabrication de produits du pétrole et du charbon
Co,-1,-1,-1,SW,LAMB,5,7,325,Chemical manufacturing,Fabrication de produits chimiques
Co,-1,-1,-1,SE,LOYT,1,19,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SE,LOYT,2,14,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,SE,LOYT,3,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SE,LOYT,4,5,611,Educational services,Services d'enseignement
Co,-1,-1,-1,SE,LOYT,5,4,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,CE,MOHA,1,13,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,CE,MOHA,2,9,624,Social assistance,Assistance sociale
Co,-1,-1,-1,CE,MOHA,4,7,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,CE,MOHA,5,6,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,NORT,4,7,622,Hospitals,Hôpitaux
Co,-1,-1,-1,CE,NIAG,1,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,CE,NIAG,2,8,722,Food services and drinking places,Services de restauration et débits de boissons
Co,-1,-1,-1,CE,NIAG,3,8,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,CE,NIAG,4,7,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,CE,NIAG,5,6,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,SAUL,2,9,622,Hospitals,Hôpitaux
Co,-1,-1,-1,N,NORT,1,19,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,N,NORT,2,12,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,NORT,3,9,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,NORT,5,7,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,N,SAUL,1,14,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,N,SAUL,3,9,624,Social assistance,Assistance sociale
Co,-1,-1,-1,N,SAUL,4,6,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,N,SAUL,5,5,611,Educational services,Services d'enseignement
Co,-1,-1,-1,GTA,SENE,1,24,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,GTA,SENE,2,11,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,SENE,3,7,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,GTA,SENE,4,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Co,-1,-1,-1,GTA,SENE,5,4,611,Educational services,Services d'enseignement
Co,-1,-1,-1,SE,SLAW,2,12,622,Hospitals,Hôpitaux
Co,-1,-1,-1,GTA,SHER,1,19,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,GTA,SHER,2,11,624,Social assistance,Assistance sociale
Co,-1,-1,-1,GTA,SHER,3,6,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,GTA,SHER,4,5,611,Educational services,Services d'enseignement
Co,-1,-1,-1,GTA,SHER,5,4,512,Motion picture and sound recording industries,Industries du film et de l'enregistrement sonore
Co,-1,-1,-1,SW,STCL,5,6,622,Hospitals,Hôpitaux
Co,-1,-1,-1,SE,SLAW,1,13,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SE,SLAW,3,12,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SE,SLAW,4,11,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,SE,SLAW,5,8,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,SE,SSFL,1,12,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SE,SSFL,2,11,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,SE,SSFL,3,9,561,Administrative and support services,Services administratifs et services de soutien
Co,-1,-1,-1,SE,SSFL,4,7,238,Specialty trade contractors,Entrepreneurs spécialisés
Co,-1,-1,-1,SE,SSFL,5,6,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SW,STCL,1,13,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Co,-1,-1,-1,SW,STCL,2,12,621,Ambulatory health care services,Services de soins de santé ambulatoires
Co,-1,-1,-1,SW,STCL,3,10,624,Social assistance,Assistance sociale
Co,-1,-1,-1,SW,STCL,4,9,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Co,-1,-1,-1,SW,STCL,5,6,238,Specialty trade contractors,Entrepreneurs spécialisés
Dv,-1,A,-1,-1,-1,1,26,624,Social assistance,Assistance sociale
Dv,-1,A,-1,-1,-1,2,11,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Dv,-1,A,-1,-1,-1,3,9,611,Educational services,Services d'enseignement
Dv,-1,A,-1,-1,-1,4,8,561,Administrative and support services,Services administratifs et services de soutien
Dv,-1,A,-1,-1,-1,5,8,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Dv,-1,H,-1,-1,-1,1,27,622,Hospitals,Hôpitaux
Dv,-1,B,-1,-1,-1,1,18,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Dv,-1,B,-1,-1,-1,2,11,722,Food services and drinking places,Services de restauration et débits de boissons
Dv,-1,B,-1,-1,-1,3,6,561,Administrative and support services,Services administratifs et services de soutien
Dv,-1,B,-1,-1,-1,4,5,522,Credit intermediation and related activities,Intermédiation financière et activités connexes
Dv,-1,B,-1,-1,-1,5,5,721,Accommodation services,Services d'hébergement
Dv,-1,H,-1,-1,-1,2,26,621,Ambulatory health care services,Services de soins de santé ambulatoires
Dv,-1,H,-1,-1,-1,3,24,623,Nursing and residential care facilities,Établissements de soins infirmiers et de soins pour bénéficiaires internes
Dv,-1,H,-1,-1,-1,4,6,541,"Professional, scientific and technical services","Services professionnels, scientifiques et techniques"
Dv,-1,H,-1,-1,-1,5,4,446,Health and personal care stores,Magasins de produits de santé et de soins personnels
